time,sex,edu,age,s1_prop,s2_prop,m11,m12,m14,m22,m21,m24
1996,f,secondary,68,NA,NA,0.8951113224029541,0.08196078799664974,0.022927891463041306,0.5636012771112352,0.3447742276071945,0.09162449528157021
1996,f,secondary,70,NA,NA,0.8865665197372437,0.08707019127905369,0.026363298296928406,0.5610238853063216,0.33409912099085515,0.10487699370282316
1996,f,secondary,72,NA,NA,0.875439465045929,0.09398598968982697,0.030574575066566467,0.5595310408092443,0.3211797108104012,0.11928924838035453
1996,f,secondary,74,NA,NA,0.86079341173172,0.10334339737892151,0.03586316853761673,0.5595828949440982,0.30565560106924894,0.13476150398665288
1996,f,secondary,76,NA,NA,0.8413881063461304,0.11597397923469543,0.0426379069685936,0.5615876724217141,0.2872594643899332,0.15115286318835258
1996,f,secondary,78,NA,NA,0.8161473274230957,0.13252585381269455,0.05132679641246796,0.5653286325106339,0.2661564434301469,0.1685149240592192
1996,f,secondary,80,NA,NA,0.7844474911689758,0.15324216336011887,0.0623103491961956,0.5699445719501857,0.24282166979896716,0.18723375825084723
1996,f,secondary,82,NA,NA,0.7459052205085754,0.17813149839639664,0.07596330344676971,0.5743702523894838,0.21778946735668314,0.2078402802538331
1996,f,secondary,84,NA,NA,0.7005846500396729,0.20680353045463562,0.09261183440685272,0.577306187982015,0.19175749655757737,0.23093631546040758
1996,f,secondary,86,NA,NA,0.6492066383361816,0.23830831795930862,0.11248507350683212,0.5773048476055062,0.1655046839440558,0.257190468450438
1996,f,secondary,88,NA,NA,0.593250572681427,0.2710633724927902,0.13568605482578278,0.5728805281922928,0.1397969611201065,0.2873225106876007
1996,f,secondary,90,NA,NA,0.5348654389381409,0.302929550409317,0.1622050255537033,0.562638972744043,0.11532032549384699,0.3220407017621101
1996,f,secondary,92,NA,NA,0.47657012939453125,0.33144567906856537,0.19198419153690338,0.5454400732260682,0.092646169062476,0.3619137577114558
1996,f,secondary,94,NA,NA,0.4208248257637024,0.35415899753570557,0.22501617670059204,0.5205954365191954,0.07222400779679239,0.40718055568401224
1996,f,secondary,96,NA,NA,0.36962705850601196,0.3689381182193756,0.2614348232746124,0.4880663285761189,0.05438861285160447,0.4575450585722766
1996,f,secondary,98,NA,NA,0.3242661952972412,0.37418292462825775,0.30155086517333984,0.4485909195172374,0.039361800927093335,0.5120472795556693
1996,f,secondary,100,NA,NA,0.2852829694747925,0.3689173460006714,0.34579968452453613,0.40365059111720836,0.027234592187544763,0.5691148166952469
1996,f,secondary,102,NA,NA,0.25258904695510864,0.35282429307699203,0.3945866525173187,0.3552385058846994,0.01793517958398515,0.6268263145313154
1996,f,secondary,104,NA,NA,0.22566159069538116,0.32630278170108795,0.4480356276035309,0.30549801635265605,0.011210023283313532,0.6832919603640304
1996,f,secondary,106,NA,NA,0.20374225080013275,0.2905850484967232,0.5056726932525635,0.2563880214777158,0.006647466852382149,0.7369645116699021
1996,f,secondary,108,NA,NA,0.18600624799728394,0.24786587804555893,0.5661278367042542,0.2095185721121403,0.0037489926262696763,0.78673243526159
1996,f,secondary,110,NA,NA,0.17169521749019623,0.20130490511655807,0.6269998550415039,0.16617974165255545,0.0020215138912034712,0.8317987444562411
1996,f,terciary,50,0.9428329335250227,0.057167066474977296,0.9524707794189453,0.043241738341748714,0.004287487827241421,0.540417528077346,0.4405867975732521,0.018995674349401914
1996,f,terciary,52,NA,NA,0.9489395618438721,0.045719584450125694,0.005340842064470053,0.5432972374410144,0.43496040654457274,0.0217423560144129
1996,f,terciary,54,NA,NA,0.9457522034645081,0.04775116592645645,0.006496645975857973,0.5527147879208049,0.42146299225517586,0.025822219824019336
1996,f,terciary,56,NA,NA,0.942825436592102,0.04942761920392513,0.007746924180537462,0.5589086279901962,0.4104978586216679,0.030593513388135908
1996,f,terciary,58,NA,NA,0.9400376677513123,0.05087161250412464,0.00909074954688549,0.56183350001142085,0.4020556599420496,0.036110840046529556
1996,f,terciary,60,NA,NA,0.9372327923774719,0.05222930200397968,0.010537893511354923,0.562335084754831,0.3951701711018882,0.04249474414328078
1996,f,terciary,62,NA,NA,0.9342219233512878,0.053665729239583015,0.012112353928387165,0.5611953278568073,0.38894723491226874,0.04985743723092407
1996,f,terciary,64,NA,NA,0.9307791590690613,0.05536469630897045,0.013856138102710247,0.5590872198659843,0.3826233678136566,0.058289412320359106
1996,f,terciary,66,NA,NA,0.9266322255134583,0.05753380246460438,0.01583397574722767,0.5566082699461447,0.3755399120198572,0.06785181803399806
1996,f,terciary,68,NA,NA,0.9214439392089844,0.06041625514626503,0.018139833584427834,0.5543122351759581,0.3671181579101438,0.07856960691389811
1996,f,terciary,70,NA,NA,0.9147829413414001,0.0643104612827301,0.020906617864966393,0.5527301376025521,0.35684186625512937,0.09042799614231856
1996,f,terciary,72,NA,NA,0.9060792326927185,0.0695999525487423,0.024320797994732857,0.5523820194363964,0.34424545152403396,0.10337252903956966
1996,f,terciary,74,NA,NA,0.8945583701133728,0.07679746486246586,0.02864413522183895,0.5537780776534856,0.3289123528993807,0.11730956944713371
1996,f,terciary,76,NA,NA,0.879165768623352,0.08659316971898079,0.03424109145998955,0.5573830794823219,0.3105046813305052,0.13211223918717283
1996,f,terciary,78,NA,NA,0.8589068055152893,0.09957878291606903,0.04151441901922226,0.563026238736826,0.2891285503051649,0.14784521095800915
1996,f,terciary,80,NA,NA,0.833060085773468,0.11608302965760231,0.05085690692067146,0.5698751804033119,0.26520729207616317,0.16491752752052488
1996,f,terciary,82,NA,NA,0.801000714302063,0.13630461692810059,0.062694646418094635,0.5768643118895826,0.23923619520156636,0.18389949290885102
1996,f,terciary,84,NA,NA,0.7623729705810547,0.16017179936170578,0.07745522260665894,0.5826477406281948,0.2119215435278815,0.20543071584392367
1996,f,terciary,86,NA,NA,0.7173058390617371,0.18717430531978607,0.09551985561847687,0.5856896649737147,0.18408929373645505,0.23022104128983018
1996,f,terciary,88,NA,NA,0.6665950417518616,0.21622953563928604,0.11717540770769119,0.5843781841961873,0.15657728208309862,0.25904453372071407
1996,f,terciary,90,NA,NA,0.6117643117904663,0.24564823508262634,0.14258743822574615,0.5771578209283391,0.13015525446346118,0.29268692460819967
1996,f,terciary,92,NA,NA,0.5549365878105164,0.27324913442134857,0.17181430757045746,0.5626953470963278,0.10547882807853252,0.33182582482513967
1996,f,terciary,94,NA,NA,0.4985164403915405,0.29661789536476135,0.20486567914485931,0.5400840778830628,0.08307402600216394,0.37684189611477326
1996,f,terciary,96,NA,NA,0.4447813332080841,0.31343694031238556,0.24178174138069153,0.509058105508464,0.06334038386385107,0.4276015106276849
1996,f,terciary,98,NA,NA,0.39552298188209534,0.32178865373134613,0.28268834948539734,0.47015112413455823,0.04655219999583103,0.4832966758696107
1996,f,terciary,100,NA,NA,0.3518507182598114,0.3203677237033844,0.3277815580368042,0.42471116152690347,0.032841318408820014,0.5424475200642765
1996,f,terciary,102,NA,NA,0.3141811192035675,0.3086070567369461,0.3772118389606476,0.3747237735381499,0.02216498046110777,0.6031112460007423
1996,f,terciary,104,NA,NA,0.2823650538921356,0.28676801919937134,0.43086692690849304,0.3224915257429102,0.014286350612720185,0.6632221236443696
1996,f,terciary,106,NA,NA,0.255878746509552,0.25603120774030685,0.48809003829956055,0.27030005227293574,0.008798150501660237,0.720901797225404
1996,f,terciary,108,NA,NA,0.23402255773544312,0.21855568885803223,0.5474217534065247,0.22018961133975534,0.005194122668056496,0.7746162659921881
1996,f,terciary,110,NA,NA,0.21609656512737274,0.17739832401275635,0.6065050959587097,0.173858365355126,0.002960703918019313,0.8231809307268547
1996,m,all_edu,50,0.9175372652512388,0.08246273474876122,0.9262247681617737,0.06267155706882477,0.011103668250143528,0.5553950607553636,0.4084315031744633,0.03617343607017312
1996,m,all_edu,52,NA,NA,0.925016462802887,0.062176693230867386,0.012806856073439121,0.5443293492029548,0.41122414827915915,0.04444650251788597
1996,m,all_edu,54,NA,NA,0.9233435988426208,0.06188102625310421,0.014775389805436134,0.5397720304269841,0.4059005574778657,0.05432741209515027
1996,m,all_edu,56,NA,NA,0.9210840463638306,0.06186074949800968,0.017055198550224304,0.5353549020215447,0.3996904206709124,0.06495467730754287
1996,m,all_edu,58,NA,NA,0.9181071519851685,0.062191685661673546,0.0197011549025774,0.531507213807666,0.39217436128077643,0.07631842491155756
1996,m,all_edu,60,NA,NA,0.9142679572105408,0.06295315362513065,0.022778866812586784,0.5285490308336582,0.38301543319563963,0.08843553597070207
1996,m,all_edu,62,NA,NA,0.9094004034996033,0.06423303112387657,0.02636658027768135,0.526509652020903,0.37215513205590284,0.10133521592319404
1996,m,all_edu,64,NA,NA,0.9033089280128479,0.0661339070647955,0.030557189136743546,0.5252399190951834,0.35967188634746267,0.115088194557354
1996,m,all_edu,66,NA,NA,0.8957589268684387,0.06878050602972507,0.035460587590932846,0.5244722095602767,0.3456987802562112,0.129829010183512
1996,m,all_edu,68,NA,NA,0.8864649534225464,0.07232974655926228,0.04120529070496559,0.5238446911932597,0.3303843431308789,0.1457709656758614
1996,m,all_edu,70,NA,NA,0.875076949596405,0.0769836250692606,0.04793940484523773,0.5229108018255181,0.3138715582973425,0.16321763987713944
1996,m,all_edu,72,NA,NA,0.8611637949943542,0.08300641737878323,0.05582980066537857,0.5211419643169837,0.29628552576009626,0.1825725099229201
1996,m,all_edu,74,NA,NA,0.8441944122314453,0.0907483771443367,0.06505722552537918,0.5179265794981699,0.277726492645393,0.20434692785643704
1996,m,all_edu,76,NA,NA,0.8235264420509338,0.10066557675600052,0.07580795884132385,0.5125821175768507,0.25826376562253595,0.22915411680061334
1996,m,all_edu,78,NA,NA,0.7986078858375549,0.1130547747015953,0.08833734691143036,0.5046618440663042,0.23789341329255145,0.2574447426411444
1996,m,all_edu,80,NA,NA,0.7690721154212952,0.12790759652853012,0.10302030295133591,0.4940061598483066,0.2165921742276702,0.2894016659240232
1996,m,all_edu,82,NA,NA,0.7346320748329163,0.14504802972078323,0.12031987309455872,0.4804606864204536,0.19445586141424423,0.3250834521653022
1996,m,all_edu,84,NA,NA,0.695142388343811,0.16405367106199265,0.14080391824245453,0.46389148181953566,0.17175979922393117,0.3643487189565332
1996,m,all_edu,86,NA,NA,0.6506621241569519,0.18416935205459595,0.16516855359077454,0.44425892325797495,0.14892778876000207,0.40681328798202304
1996,m,all_edu,88,NA,NA,0.6014963984489441,0.20424126088619232,0.1942623108625412,0.421686106760814,0.12648374252149264,0.4518301507176934
1996,m,all_edu,90,NA,NA,0.5482062101364136,0.22269082069396973,0.2291029840707779,0.39650755575921093,0.10499665290933971,0.4984957913314494
1996,m,all_edu,92,NA,NA,0.4915831685066223,0.23754847794771194,0.27086836099624634,0.36928827094106553,0.08502148820941884,0.5456902408495157
1996,m,all_edu,94,NA,NA,0.43260398507118225,0.2465735301375389,0.32082247734069824,0.340805652831185,0.06704010902592991,0.592154238142885
1996,m,all_edu,96,NA,NA,0.37238994240760803,0.24749122560024261,0.38011881709098816,0.3119913206645193,0.05140889264469239,0.6365997866907883
1996,m,all_edu,98,NA,NA,0.3122033476829529,0.23839453607797623,0.4494021236896515,0.28383789836803663,0.03832154740834635,0.677840554223617
1996,m,all_edu,100,NA,NA,0.2534964382648468,0.2183385193347931,0.5281650424003601,0.2572847738599845,0.027794582577574084,0.7149206435624414
1996,m,all_edu,102,NA,NA,0.1979815661907196,0.18805474042892456,0.6139637231826782,0.23310603627915238,0.019678635370036873,0.7472153283508107
1996,m,all_edu,104,NA,NA,0.14761435985565186,0.15047453343868256,0.7019110918045044,0.21182655725712285,0.013691612217737556,0.7744818305251396
1996,m,all_edu,106,NA,NA,0.10434060543775558,0.11050988174974918,0.7851495146751404,0.19369124945644933,0.009463589673874126,0.7968451608696765
1996,m,all_edu,108,NA,NA,0.06957923620939255,0.07371846586465836,0.8567022681236267,0.17870237170988246,0.006583818084709193,0.8147138102054083
1996,m,all_edu,110,NA,NA,0.0436994731426239,0.04433461232110858,0.9119659066200256,0.1667234668416252,0.004651006979717091,0.8286255261786577
1996,m,primary,50,0.7825621019269906,0.2174378980730094,0.8950833678245544,0.09047427773475647,0.014442329294979572,0.5828289448755442,0.37867868095723645,0.038492374167219394
1996,m,primary,52,NA,NA,0.8937093615531921,0.08963687717914581,0.016653787344694138,0.5710486242447241,0.38184923795539566,0.047102137799880206
1996,m,primary,54,NA,NA,0.8917198181152344,0.08907460793852806,0.019205590710043907,0.5616041671305937,0.38162552399630517,0.0567703088731012
1996,m,primary,56,NA,NA,0.8889512419700623,0.08889441564679146,0.02215435542166233,0.5544382861909712,0.37810518232180834,0.06745653148722038
1996,m,primary,58,NA,NA,0.8852317333221436,0.08920131251215935,0.0255669504404068,0.5492195527464923,0.371701180114764,0.07907926713874368
1996,m,primary,60,NA,NA,0.8803743124008179,0.09010341390967369,0.029522262513637543,0.545609421168576,0.36281754992230353,0.09157302890912049
1996,m,primary,62,NA,NA,0.8741686940193176,0.09171847067773342,0.03411281853914261,0.5432731164382395,0.35181215800171584,0.10491472556004469
1996,m,primary,64,NA,NA,0.8663721084594727,0.09418170154094696,0.03944620490074158,0.5418609103768054,0.3389967853039028,0.11914230431929171
1996,m,primary,66,NA,NA,0.8566986918449402,0.09765487909317017,0.04564640671014786,0.5409898017888258,0.32464101146770474,0.1343691867434694
1996,m,primary,68,NA,NA,0.8448081612586975,0.10233839228749275,0.052853431552648544,0.5402280461078738,0.3089774725094489,0.15079448138267723
1996,m,primary,70,NA,NA,0.830292820930481,0.10848604887723923,0.061221130192279816,0.5390837002377807,0.29220521297145885,0.16871108679076038
1996,m,primary,72,NA,NA,0.8126646876335144,0.11642405018210411,0.07091128826141357,0.5369959960358291,0.2744916518772411,0.18851235208692976
1996,m,primary,74,NA,NA,0.7913432717323303,0.12657593935728073,0.08208081126213074,0.5333286509371844,0.2559747733560454,0.21069657570677022
1996,m,primary,76,NA,NA,0.7656592726707458,0.13947780057787895,0.0948629155755043,0.5273802575211646,0.23676267278328839,0.23585706969554715
1996,m,primary,78,NA,NA,0.7351425886154175,0.15540984272956848,0.10944753885269165,0.51870802507116065,0.21687773431268317,0.2644142406161561
1996,m,primary,80,NA,NA,0.6996500492095947,0.17420779168605804,0.12614215910434723,0.5071815140702332,0.19630842037507892,0.2965100655546879
1996,m,primary,82,NA,NA,0.6592185497283936,0.19546309113502502,0.14531837403774261,0.49268804596845106,0.17515336992582808,0.33215858410572086
1996,m,primary,84,NA,NA,0.6141299605369568,0.21844327449798584,0.16742676496505737,0.47514770062774286,0.15367266156586176,0.37117963780639535
1996,m,primary,86,NA,NA,0.5649558305740356,0.24202072620391846,0.1930234283208847,0.45458364103279,0.13225805826911172,0.4131583006980983
1996,m,primary,88,NA,NA,0.5125535726547241,0.2646447420120239,0.22280167043209076,0.4311852719186398,0.11138907150402635,0.45742565657733386
1996,m,primary,90,NA,NA,0.4580070972442627,0.2843710482120514,0.2576218545436859,0.4053494913193968,0.09158320859713015,0.503067300083473
1996,m,primary,92,NA,NA,0.4025232195854187,0.29895511269569397,0.29852166771888733,0.3776904024260537,0.07334133937300885,0.5489682582009374
1996,m,primary,94,NA,NA,0.3473116457462311,0.30601753294467926,0.34667083621025085,0.349010515205214,0.05709127933696706,0.5938982054578189
1996,m,primary,96,NA,NA,0.29348841309547424,0.3032971993088722,0.40321439504623413,0.32023421213832415,0.04313633607770123,0.6366294517839746
1996,m,primary,98,NA,NA,0.2420375943183899,0.28903669118881226,0.46892571449279785,0.2923111630034373,0.03161890787367749,0.6760699291228852
1996,m,primary,100,NA,NA,0.19384942948818207,0.26254236698150635,0.5436081886291504,0.26610795129669984,0.022508170251749095,0.711383878451551
1996,m,primary,102,NA,NA,0.1498137265443802,0.22487937286496162,0.6253069043159485,0.2423105966439153,0.015615450004061874,0.7420739533520229
1996,m,primary,104,NA,NA,0.11088981479406357,0.1794199850410223,0.7096902132034302,0.22136338886353368,0.010632336858369586,0.7680042742780967
1996,m,primary,106,NA,NA,0.07803134620189667,0.13166896533221006,0.7902997136116028,0.20346180956844295,0.007180921853719539,0.7893572685778375
1996,m,primary,108,NA,NA,0.05190729722380638,0.08788694674149156,0.8602057695388794,0.188608509824143,0.0048673697852112605,0.8065241203906457
1996,m,primary,110,NA,NA,0.032558854669332504,0.052917008521035314,0.9145241379737854,0.17670941076457336,0.0033355034649323522,0.8199550857704943
1996,m,secondary,50,0.9102395522492276,0.0897604477507725,0.9242896437644958,0.06427107937633991,0.011439256370067596,0.5524844622857834,0.4107740002337842,0.03674153748043239
1996,m,secondary,52,NA,NA,0.92302703857421875,0.06377983838319778,0.013193108141422272,0.5455187602084123,0.40865660197801146,0.04582463781357626
1996,m,secondary,54,NA,NA,0.9212888479232788,0.06349127925932407,0.015219873748719692,0.540784795112821,0.4032025747396209,0.05601263014755823
1996,m,secondary,56,NA,NA,0.9189504384994507,0.06348290666937828,0.017566662281751633,0.535955417072693,0.39708943457474644,0.06695514835256061
1996,m,secondary,58,NA,NA,0.915878415107727,0.06383187137544155,0.0202897060662508,0.5317094427795006,0.38963041828280065,0.07866013893769873
1996,m,secondary,60,NA,NA,0.9119249582290649,0.06461885571479797,0.023456182330846786,0.528370772996152,0.380498548333815,0.09113067867003298
1996,m,secondary,62,NA,NA,0.9069207310676575,0.06593313068151474,0.0271461121737957,0.5259639411492263,0.36965129902241567,0.10438475982835799
1996,m,secondary,64,NA,NA,0.9006668925285339,0.06787876039743423,0.03145436570048332,0.5243377538520886,0.3571757714755045,0.11848647467240697
1996,m,secondary,66,NA,NA,0.8929250240325928,0.07058197632431984,0.03649298846721649,0.5232231468691289,0.3432088416802853,0.13356801145058578
1996,m,secondary,68,NA,NA,0.8834060430526733,0.07420122809708118,0.042392730712890625,0.5222564758292013,0.3278995254999923,0.1498439986708063
1996,m,secondary,70,NA,NA,0.8717561364173889,0.07893996313214302,0.049303874373435974,0.5209885468818232,0.31138910082907145,0.1676223522891054
1996,m,secondary,72,NA,NA,0.8575412631034851,0.0850636214017868,0.05739511922001839,0.5188874305234685,0.2937995852555776,0.18731298422095385
1996,m,secondary,74,NA,NA,0.8402287364006042,0.09292297437787056,0.0668482780456543,0.5153376772386535,0.2752277573053992,0.20943456545594735
1996,m,secondary,76,NA,NA,0.8191775679588318,0.10297306627035141,0.07784933596849442,0.5096530620406705,0.2557404114530842,0.23460652650624536
1996,m,secondary,78,NA,NA,0.7938447594642639,0.11550148203969002,0.09065378457307816,0.5013870805632099,0.23534117486127576,0.26327174457551433
1996,m,secondary,80,NA,NA,0.763881504535675,0.13048017770051956,0.1056382954120636,0.490389536995285,0.2140230844433393,0.29558737856137574
1996,m,secondary,82,NA,NA,0.7290252447128296,0.14770697057247162,0.12326779961585999,0.47652327153209123,0.1918974626644056,0.3315792658035031
1996,m,secondary,84,NA,NA,0.6891600489616394,0.16672778874635696,0.14411216974258423,0.4596757181917786,0.16925287921600032,0.3710714025922211
1996,m,secondary,86,NA,NA,0.6443771719932556,0.18675319105386734,0.16886964440345764,0.4398310092313002,0.14652187214314977,0.41364711862555
1996,m,secondary,88,NA,NA,0.5950119495391846,0.20659755915403366,0.19839048385620117,0.4171356123643401,0.12423051331381564,0.45863387432184427
1996,m,secondary,90,NA,NA,0.5416480898857117,0.22466003894805908,0.23369188606739044,0.39194316089842685,0.10294264875431294,0.5051141903472602
1996,m,secondary,92,NA,NA,0.48508891463279724,0.23896628618240356,0.2759447991847992,0.3648295940713201,0.08320132027821671,0.5519690856504632
1996,m,secondary,94,NA,NA,0.4263112545013428,0.24729584157466888,0.32639288902282715,0.33657164372613846,0.06547198039743164,0.5979563758764299
1996,m,secondary,96,NA,NA,0.36642900109291077,0.2474256008863449,0.3861454129219055,0.3080871997173722,0.050093219714002206,0.6418195805686256
1996,m,secondary,98,NA,NA,0.3066958785057068,0.2375347763299942,0.4557693302631378,0.28034308900194504,0.03724292745673931,0.6824139835413157
1996,m,secondary,100,NA,NA,0.24855878949165344,0.2167949192225933,0.5346462726593018,0.25424430514294105,0.026926171412906246,0.7188295234441527
1996,m,secondary,102,NA,NA,0.1937238872051239,0.18606332689523697,0.6202127933502197,0.2305273141515065,0.018987464300521298,0.7504852215479721
1996,m,secondary,104,NA,NA,0.1441255509853363,0.14836200512945652,0.7075124382972717,0.2096825038283694,0.013143507645579951,0.7771739885260507
1996,m,secondary,106,NA,NA,0.10165845602750778,0.10860515478998423,0.7897363901138306,0.19192934798396988,0.00902690310856758,0.7990437489074625
1996,m,secondary,108,NA,NA,0.06766355037689209,0.07224496640264988,0.860091507434845,0.17725921886980034,0.006232007010042869,0.8165087741201568
1996,m,secondary,110,NA,NA,0.0424332469701767,0.04335184278897941,0.9142149090766907,0.16553933286154654,0.0043643302772768235,0.8300963368611767
1996,m,terciary,50,0.9634290414657569,0.036570958534243046,0.9494738578796387,0.042348756454885006,0.008177368901669979,0.522074696122007,0.4467173966598464,0.031207907218146747
1996,m,terciary,52,NA,NA,0.9485188722610474,0.0420466298237443,0.009434513747692108,0.5202512289894131,0.44000268576628915,0.03974608524429774
1996,m,terciary,54,NA,NA,0.9472260475158691,0.041884392499923706,0.01088954508304596,0.520120663654861,0.43051436110948643,0.0493649752356526
1996,m,terciary,56,NA,NA,0.9455072283744812,0.04191503394395113,0.01257774792611599,0.5177093514203372,0.42299803457028534,0.05929261400937747
1996,m,terciary,58,NA,NA,0.9432665705680847,0.04219181835651398,0.014541634358465672,0.5149862864757663,0.4152763255266107,0.06973738799762301
1996,m,terciary,60,NA,NA,0.9403963088989258,0.042771149426698685,0.01683255471289158,0.5128116846060764,0.40636672166219284,0.08082159373173073
1996,m,terciary,62,NA,NA,0.9367711544036865,0.04371632821857929,0.019512489438056946,0.5114277153212278,0.3959413366017477,0.09263094807702459
1996,m,terciary,64,NA,NA,0.9322416186332703,0.0451022619381547,0.022656148299574852,0.5107836603421696,0.38394787282842996,0.10526846682940039
1996,m,terciary,66,NA,NA,0.9266251921653748,0.047021228820085526,0.026353567838668823,0.5106654802082127,0.37044890935171587,0.11888561044007157
1996,m,terciary,68,NA,NA,0.9196965098381042,0.04959089029580355,0.030712589621543884,0.5107466851931841,0.3555518090001007,0.1337015058067153
1996,m,terciary,70,NA,NA,0.9111737012863159,0.05296485871076584,0.03586146607995033,0.5106089115238699,0.3393734645343826,0.1500176239417474
1996,m,terciary,72,NA,NA,0.9007017612457275,0.05734729394316673,0.041950952261686325,0.5097495157604343,0.3220195915707126,0.1682308926688532
1996,m,terciary,74,NA,NA,0.8878316879272461,0.0630137138068676,0.049154605716466904,0.5075826085795103,0.30357131679364296,0.1888460746268468
1996,m,terciary,76,NA,NA,0.8720003366470337,0.07033172063529491,0.05766793340444565,0.5034498234770675,0.2840732738770213,0.21247690264591124
1996,m,terciary,78,NA,NA,0.8526616096496582,0.07957922294735909,0.06775914877653122,0.4969066477820422,0.2634826962673296,0.23961065595062822
1996,m,terciary,80,NA,NA,0.8293470144271851,0.0908401571214199,0.07981280237436295,0.48776056491446457,0.24172856392765693,0.2705108711578785
1996,m,terciary,82,NA,NA,0.8015819191932678,0.10409977659583092,0.09431827813386917,0.4758002105909302,0.21886491995749136,0.30533486945157845
1996,m,terciary,84,NA,NA,0.768926203250885,0.11917999759316444,0.11189381778240204,0.46081464577984316,0.19514045296916852,0.34404490125098836
1996,m,terciary,86,NA,NA,0.7310253977775574,0.13565782085061073,0.1333167850971222,0.442669869480522,0.1709729447957303,0.38635718572374766
1996,m,terciary,88,NA,NA,0.6876607537269592,0.1527843326330185,0.15955492854118347,0.42138349742771497,0.1469038750627609,0.4317126275095241
1996,m,terciary,90,NA,NA,0.6387908458709717,0.16941914707422256,0.19179001450538635,0.3971845412987156,0.12354371600186558,0.47927174269941886
1996,m,terciary,92,NA,NA,0.5845844745635986,0.1840018406510353,0.23141369223594666,0.37054801021325934,0.10151034835046106,0.5279416414362796
1996,m,terciary,94,NA,NA,0.5254517793655396,0.1945936158299446,0.27995461225509644,0.3421952645398776,0.08136507850795704,0.5764396569521654
1996,m,terciary,96,NA,NA,0.4620949327945709,0.19903505593538284,0.33887001872062683,0.3130521264072116,0.06355389295000355,0.6233939806427848
1996,m,terciary,98,NA,NA,0.3956056535243988,0.1952839158475399,0.409110426902771,0.28416511542526823,0.04836256420926412,0.6674723203654677
1996,m,terciary,100,NA,NA,0.3276195526123047,0.18198315054178238,0.49039730429649353,0.25658430081486727,0.03589357958081537,0.7075221196043173
1996,m,terciary,102,NA,NA,0.26047495007514954,0.15920923836529255,0.5803158283233643,0.23123319416181087,0.02606885258413354,0.7426979532540556
1996,m,terciary,104,NA,NA,0.197207510471344,0.1291065700352192,0.6736859083175659,0.20879445981127887,0.018655995524603543,0.7725495446641176
1996,m,terciary,106,NA,NA,0.14114117622375488,0.09584348741918802,0.7630153298377991,0.18964066460973705,0.013308890242805854,0.797050445147457
1996,m,terciary,108,NA,NA,0.09502069652080536,0.06445750780403614,0.8405218124389648,0.1738345290267711,0.009609888067321905,0.816555582905907
1996,m,terciary,110,NA,NA,0.06009017676115036,0.03898951504379511,0.9009203314781189,0.16121131575642655,0.007110067867367136,0.8316786163762063
2006,b,all_edu,50,0.9091996567093178,0.09080034329068215,0.9382556676864624,0.05546446330845356,0.006279888562858105,0.5526032798996928,0.4179357400508327,0.029460980049474395
2006,b,all_edu,52,NA,NA,0.9350993633270264,0.05729910545051098,0.007601555902510881,0.5560307657278626,0.4087588547388428,0.03521037953329462
2006,b,all_edu,54,NA,NA,0.93210768699646,0.05881783366203308,0.009074488654732704,0.5586691288650727,0.3994510081822878,0.04187986295263951
2006,b,all_edu,56,NA,NA,0.9291499853134155,0.06014207750558853,0.010707962326705456,0.5593627872064537,0.3912429132495113,0.049394299544035014
2006,b,all_edu,58,NA,NA,0.9260743856430054,0.06140740588307381,0.012518190778791904,0.5584693977926508,0.38370324503296194,0.05782735717438722
2006,b,all_edu,60,NA,NA,0.9227080345153809,0.06276074424386024,0.014531190507113934,0.5564642722267027,0.3762692127540294,0.0672665150192678
2006,b,all_edu,62,NA,NA,0.9188531041145325,0.06436091661453247,0.0167859997600317,0.5537462654033422,0.36846060939457814,0.07779312520207975
2006,b,all_edu,64,NA,NA,0.9142788052558899,0.06638272106647491,0.019338496029376984,0.5506329908325126,0.35988727827914035,0.08947973088834701
2006,b,all_edu,66,NA,NA,0.908708930015564,0.06902480870485306,0.022266263142228127,0.547377841998749,0.35023139297390987,0.10239076502734118
2006,b,all_edu,68,NA,NA,0.901802659034729,0.07252269424498081,0.02567463368177414,0.5441850188240752,0.3392305910959893,0.11658439007993546
2006,b,all_edu,70,NA,NA,0.8931277394294739,0.077167583629488945,0.02970464713871479,0.5412184922955862,0.32666397495010885,0.13211753275430504
2006,b,all_edu,72,NA,NA,0.8821236491203308,0.08333312533795834,0.034543223679065704,0.538605306024627,0.312341156875152,0.14905353710022104
2006,b,all_edu,74,NA,NA,0.8680517673492432,0.09151274338364601,0.04043547809123993,0.5364329134825876,0.29609786387346965,0.1674692226439427
2006,b,all_edu,76,NA,NA,0.8499476909637451,0.10235617309808731,0.047696128487586975,0.5347312340230562,0.2778066040386336,0.18746216193831025
2006,b,all_edu,78,NA,NA,0.8269512057304382,0.11637844517827034,0.05667037144303322,0.5332214272418895,0.2575175545982189,0.20926101815989165
2006,b,all_edu,80,NA,NA,0.7984965443611145,0.13379274308681488,0.06771072000265121,0.5312980537030003,0.23541696386445027,0.2332849824325494
2006,b,all_edu,82,NA,NA,0.7641459107398987,0.15465019643306732,0.08120386302471161,0.5281990446924811,0.2117909191407578,0.26001003616676116
2006,b,all_edu,84,NA,NA,0.7237242460250854,0.1787133887410164,0.09756236523389816,0.5230074107679545,0.18712064684990165,0.28987194238214387
2006,b,all_edu,86,NA,NA,0.6774736046791077,0.20531000941991806,0.11721639335155487,0.5147393489539647,0.16202894467008175,0.32323170637595355
